Protein.Group	Protein.Ids	Genes	Run	Precursor.Normalised
Zm00001d010971	Zm00001d010971		Y12_TMT1_1	0.0
Zm00001d010975	Zm00001d010975		Y12_TMT1_1	0.14877
Zm00001d010976	Zm00001d010976		Y12_TMT1_1	0.26462
Zm00001d010982	Zm00001d010982		Y12_TMT1_1	0.0
Zm00001d010994	Zm00001d010994		Y12_TMT1_1	0.22866
Zm00001d010995	Zm00001d010995		Y12_TMT1_1	0.0
Zm00001d010997	Zm00001d010997		Y12_TMT1_1	0.0
Zm00001d011001	Zm00001d011001		Y12_TMT1_1	0.0
Zm00001d011004	Zm00001d011004		Y12_TMT1_1	0.0
Zm00001d011006	Zm00001d011006		Y12_TMT1_1	0.28246
Zm00001d011012	Zm00001d011012		Y12_TMT1_1	0.0
Zm00001d011013	Zm00001d011013		Y12_TMT1_1	0.24103
Zm00001d011034	Zm00001d011034		Y12_TMT1_1	0.18921
Zm00001d011035	Zm00001d011035		Y12_TMT1_1	0.0
Zm00001d011036	Zm00001d011036		Y12_TMT1_1	0.24851
Zm00001d011037	Zm00001d011037		Y12_TMT1_1	0.0
Zm00001d011050	Zm00001d011050		Y12_TMT1_1	0.0
Zm00001d011056	Zm00001d011056		Y12_TMT1_1	0.0
Zm00001d011061	Zm00001d011061		Y12_TMT1_1	0.0
Zm00001d011068	Zm00001d011068		Y12_TMT1_1	0.0
Zm00001d011069	Zm00001d011069		Y12_TMT1_1	0.066868
Zm00001d011073	Zm00001d011073		Y12_TMT1_1	0.0
Zm00001d011078	Zm00001d011078		Y12_TMT1_1	0.1825
Zm00001d011079	Zm00001d011079		Y12_TMT1_1	0.23916
Zm00001d011080	Zm00001d011080		Y12_TMT1_1	0.32473
Zm00001d011081	Zm00001d011081		Y12_TMT1_1	0.20075
Zm00001d035720	Zm00001d035720		Y12_TMT1_1	0.19588
Zm00001d011089	Zm00001d011089		Y12_TMT1_1	0.14834
Zm00001d011091	Zm00001d011091		Y12_TMT1_1	0.20965
Zm00001d011092	Zm00001d011092		Y12_TMT1_1	0.0
Zm00001d011093	Zm00001d011093		Y12_TMT1_1	0.0
Zm00001d011096	Zm00001d011096		Y12_TMT1_1	0.0
Zm00001d011097	Zm00001d011097		Y12_TMT1_1	0.31718
Zm00001d011099	Zm00001d011099		Y12_TMT1_1	0.23432
Zm00001d011100	Zm00001d011100		Y12_TMT1_1	0.17954
Zm00001d011102	Zm00001d011102		Y12_TMT1_1	0.25908
Zm00001d011103	Zm00001d011103		Y12_TMT1_1	0.13623
Zm00001d011104	Zm00001d011104		Y12_TMT1_1	0.23411
Zm00001d011108	Zm00001d011108		Y12_TMT1_1	0.15198
Zm00001d011113	Zm00001d011113		Y12_TMT1_1	0.093128
Zm00001d011119	Zm00001d011119		Y12_TMT1_1	0.2152
Zm00001d011121	Zm00001d011121		Y12_TMT1_1	0.34931
Zm00001d011122	Zm00001d011122		Y12_TMT1_1	0.29961
Zm00001d011125	Zm00001d011125		Y12_TMT1_1	0.0
Zm00001d011130	Zm00001d011130		Y12_TMT1_1	0.0
Zm00001d011135	Zm00001d011135		Y12_TMT1_1	0.0
Zm00001d038839	Zm00001d038839		Y12_TMT1_1	0.22014
Zm00001d011138	Zm00001d011138		Y12_TMT1_1	0.19818
Zm00001d011139	Zm00001d011139		Y12_TMT1_1	0.0
Zm00001d011147	Zm00001d011147		Y12_TMT1_1	0.0
Zm00001d011149	Zm00001d011149		Y12_TMT1_1	0.0
Zm00001d011154	Zm00001d011154		Y12_TMT1_1	0.10987
Zm00001d011158	Zm00001d011158		Y12_TMT1_1	0.0
Zm00001d011159	Zm00001d011159		Y12_TMT1_1	0.0
Zm00001d011162	Zm00001d011162		Y12_TMT1_1	0.24779
Zm00001d011167	Zm00001d011167		Y12_TMT1_1	0.0
Zm00001d011177	Zm00001d011177		Y12_TMT1_1	0.0
Zm00001d011178	Zm00001d011178		Y12_TMT1_1	0.20077
Zm00001d011179	Zm00001d011179		Y12_TMT1_1	0.21789
Zm00001d011180	Zm00001d011180		Y12_TMT1_1	0.0
Zm00001d011183	Zm00001d011183		Y12_TMT1_1	0.12234
Zm00001d011188	Zm00001d011188		Y12_TMT1_1	0.21306
Zm00001d011192	Zm00001d011192		Y12_TMT1_1	0.20886
Zm00001d011199	Zm00001d011199		Y12_TMT1_1	0.0
Zm00001d011204	Zm00001d011204		Y12_TMT1_1	0.0
Zm00001d011208	Zm00001d011208		Y12_TMT1_1	0.27254
Zm00001d011210	Zm00001d011210		Y12_TMT1_1	0.0
Zm00001d011211	Zm00001d011211		Y12_TMT1_1	0.0
Zm00001d011213	Zm00001d011213		Y12_TMT1_1	0.14926
Zm00001d011217	Zm00001d011217		Y12_TMT1_1	0.0
Zm00001d011220	Zm00001d011220		Y12_TMT1_1	0.21441
Zm00001d011222	Zm00001d011222		Y12_TMT1_1	0.0
Zm00001d011223	Zm00001d011223		Y12_TMT1_1	0.0
Zm00001d011225	Zm00001d011225		Y12_TMT1_1	0.21517
Zm00001d011228	Zm00001d011228		Y12_TMT1_1	0.0
Zm00001d011231	Zm00001d011231		Y12_TMT1_1	0.0
Zm00001d011233	Zm00001d011233		Y12_TMT1_1	0.0
Zm00001d011236	Zm00001d011236		Y12_TMT1_1	0.0
Zm00001d011241	Zm00001d011241		Y12_TMT1_1	0.19955
Zm00001d011242	Zm00001d011242		Y12_TMT1_1	0.24805
Zm00001d011243	Zm00001d011243		Y12_TMT1_1	0.29678
Zm00001d011245	Zm00001d011245		Y12_TMT1_1	0.24416
Zm00001d011246	Zm00001d011246		Y12_TMT1_1	0.0
Zm00001d011256	Zm00001d011256		Y12_TMT1_1	0.0
Zm00001d011263	Zm00001d011263		Y12_TMT1_1	0.21897
Zm00001d011272	Zm00001d011272		Y12_TMT1_1	0.1734
Zm00001d011278	Zm00001d011278		Y12_TMT1_1	0.27068
Zm00001d011282	Zm00001d011282		Y12_TMT1_1	0.21735
Zm00001d011285	Zm00001d011285		Y12_TMT1_1	0.067166
Zm00001d011298	Zm00001d011298		Y12_TMT1_1	0.0
Zm00001d011301	Zm00001d011301		Y12_TMT1_1	0.0
Zm00001d011302	Zm00001d011302		Y12_TMT1_1	0.0
Zm00001d011308	Zm00001d011308		Y12_TMT1_1	0.19109
Zm00001d011309	Zm00001d011309		Y12_TMT1_1	0.23283
Zm00001d044445	Zm00001d044445		Y12_TMT1_1	0.053869
Zm00001d011325	Zm00001d011325		Y12_TMT1_1	0.2638
Zm00001d011329	Zm00001d011329		Y12_TMT1_1	0.0
Zm00001d011330	Zm00001d011330		Y12_TMT1_1	0.18701
Zm00001d011334	Zm00001d011334		Y12_TMT1_1	0.0
Zm00001d011336	Zm00001d011336		Y12_TMT1_1	0.22487
Zm00001d011347	Zm00001d011347		Y12_TMT1_1	0.18074
Zm00001d011348	Zm00001d011348		Y12_TMT1_1	0.25369
Zm00001d011349	Zm00001d011349		Y12_TMT1_1	0.2356
Zm00001d011352	Zm00001d011352		Y12_TMT1_1	0.22557
Zm00001d011353	Zm00001d011353		Y12_TMT1_1	0.19532
Zm00001d011355	Zm00001d011355		Y12_TMT1_1	0.0
Zm00001d011357	Zm00001d011357		Y12_TMT1_1	0.28651
Zm00001d011360	Zm00001d011360		Y12_TMT1_1	0.0
Zm00001d011362	Zm00001d011362		Y12_TMT1_1	1.0
Zm00001d011363	Zm00001d011363		Y12_TMT1_1	0.0
Zm00001d011366	Zm00001d011366		Y12_TMT1_1	0.0
Zm00001d011369	Zm00001d011369		Y12_TMT1_1	0.21218
Zm00001d011370	Zm00001d011370		Y12_TMT1_1	0.0
Zm00001d044191	Zm00001d044191		Y12_TMT1_1	0.0
Zm00001d011379	Zm00001d011379		Y12_TMT1_1	0.11156
Zm00001d011386	Zm00001d011386		Y12_TMT1_1	0.0
Zm00001d011392	Zm00001d011392		Y12_TMT1_1	0.23061
Zm00001d011401	Zm00001d011401		Y12_TMT1_1	0.19404
Zm00001d011411	Zm00001d011411		Y12_TMT1_1	0.20125
Zm00001d011412	Zm00001d011412		Y12_TMT1_1	0.0
Zm00001d011417	Zm00001d011417		Y12_TMT1_1	0.21095
Zm00001d011418	Zm00001d011418		Y12_TMT1_1	0.0
Zm00001d011420	Zm00001d011420		Y12_TMT1_1	0.0
Zm00001d011422	Zm00001d011422		Y12_TMT1_1	0.0
Zm00001d011425	Zm00001d011425		Y12_TMT1_1	0.0
Zm00001d011426	Zm00001d011426		Y12_TMT1_1	0.0
Zm00001d011427	Zm00001d011427		Y12_TMT1_1	0.0
Zm00001d011433	Zm00001d011433		Y12_TMT1_1	0.0
Zm00001d011445	Zm00001d011445		Y12_TMT1_1	0.16344
Zm00001d011447	Zm00001d011447		Y12_TMT1_1	0.16862
Zm00001d011448	Zm00001d011448		Y12_TMT1_1	0.21613
Zm00001d011454	Zm00001d011454		Y12_TMT1_1	0.0
Zm00001d011461	Zm00001d011461		Y12_TMT1_1	0.0
Zm00001d011474	Zm00001d011474		Y12_TMT1_1	0.24575
Zm00001d011477	Zm00001d011477		Y12_TMT1_1	0.0
Zm00001d011478	Zm00001d011478		Y12_TMT1_1	0.0
Zm00001d011483	Zm00001d011483		Y12_TMT1_1	0.22284
Zm00001d011487	Zm00001d011487		Y12_TMT1_1	0.18219
Zm00001d011492	Zm00001d011492		Y12_TMT1_1	0.33338
Zm00001d011504	Zm00001d011504		Y12_TMT1_1	0.04413
Zm00001d011507	Zm00001d011507		Y12_TMT1_1	0.20804
Zm00001d011510	Zm00001d011510		Y12_TMT1_1	0.0
Zm00001d011512	Zm00001d011512		Y12_TMT1_1	0.0
Zm00001d011513	Zm00001d011513		Y12_TMT1_1	0.13471
Zm00001d011517	Zm00001d011517		Y12_TMT1_1	0.20524
Zm00001d011519	Zm00001d011519		Y12_TMT1_1	0.0
Zm00001d011526	Zm00001d011526		Y12_TMT1_1	0.23894
Zm00001d011531	Zm00001d011531		Y12_TMT1_1	0.0
Zm00001d011532	Zm00001d011532		Y12_TMT1_1	0.184
Zm00001d011561	Zm00001d011561		Y12_TMT1_1	0.0
Zm00001d011563	Zm00001d011563		Y12_TMT1_1	0.2014
Zm00001d011565	Zm00001d011565		Y12_TMT1_1	0.086128
Zm00001d043902	Zm00001d043902		Y12_TMT1_1	0.0
Zm00001d011577	Zm00001d011577		Y12_TMT1_1	0.0
Zm00001d011581	Zm00001d011581		Y12_TMT1_1	0.19055
Zm00001d011585	Zm00001d011585		Y12_TMT1_1	0.0
Zm00001d011595	Zm00001d011595		Y12_TMT1_1	0.0
Zm00001d011599	Zm00001d011599		Y12_TMT1_1	0.0
Zm00001d011606	Zm00001d011606		Y12_TMT1_1	0.0
Zm00001d011610	Zm00001d011610		Y12_TMT1_1	0.0
Zm00001d011611	Zm00001d011611		Y12_TMT1_1	0.21889
Zm00001d011615	Zm00001d011615		Y12_TMT1_1	0.18659
Zm00001d011618	Zm00001d011618		Y12_TMT1_1	0.0
Zm00001d011619	Zm00001d011619		Y12_TMT1_1	0.21313
Zm00001d011625	Zm00001d011625		Y12_TMT1_1	0.0
Zm00001d011631	Zm00001d011631		Y12_TMT1_1	0.0
Zm00001d011632	Zm00001d011632		Y12_TMT1_1	0.0
Zm00001d011634	Zm00001d011634		Y12_TMT1_1	0.19347
Zm00001d011642	Zm00001d011642		Y12_TMT1_1	0.28371
Zm00001d011644	Zm00001d011644		Y12_TMT1_1	0.0
Zm00001d011648	Zm00001d011648		Y12_TMT1_1	0.0
Zm00001d011649	Zm00001d011649		Y12_TMT1_1	0.305
Zm00001d011650	Zm00001d011650		Y12_TMT1_1	0.23135
Zm00001d011652	Zm00001d011652		Y12_TMT1_1	0.0
Zm00001d011658	Zm00001d011658		Y12_TMT1_1	0.16608
Zm00001d011661	Zm00001d011661		Y12_TMT1_1	0.0
Zm00001d011668	Zm00001d011668		Y12_TMT1_1	0.0
Zm00001d011676	Zm00001d011676		Y12_TMT1_1	0.22534
Zm00001d011680	Zm00001d011680		Y12_TMT1_1	0.22473
Zm00001d011684	Zm00001d011684		Y12_TMT1_1	0.0
Zm00001d011685	Zm00001d011685		Y12_TMT1_1	0.0
Zm00001d011687	Zm00001d011687		Y12_TMT1_1	0.0
Zm00001d011688	Zm00001d011688		Y12_TMT1_1	0.17959
Zm00001d011691	Zm00001d011691		Y12_TMT1_1	0.13564
Zm00001d011692	Zm00001d011692		Y12_TMT1_1	0.19423
Zm00001d011696	Zm00001d011696		Y12_TMT1_1	0.0
Zm00001d011699	Zm00001d011699		Y12_TMT1_1	0.20819
Zm00001d011700	Zm00001d011700		Y12_TMT1_1	0.0
Zm00001d011705	Zm00001d011705		Y12_TMT1_1	0.26192
Zm00001d011706	Zm00001d011706		Y12_TMT1_1	0.31292
Zm00001d011709	Zm00001d011709		Y12_TMT1_1	0.0
Zm00001d011710	Zm00001d011710		Y12_TMT1_1	0.0
Zm00001d011713	Zm00001d011713		Y12_TMT1_1	0.0
Zm00001d011716	Zm00001d011716		Y12_TMT1_1	0.23931
Zm00001d011717	Zm00001d011717		Y12_TMT1_1	0.21498
Zm00001d011720	Zm00001d011720		Y12_TMT1_1	0.0
Zm00001d011721	Zm00001d011721		Y12_TMT1_1	0.17838
Zm00001d011732	Zm00001d011732		Y12_TMT1_1	0.0
Zm00001d011734	Zm00001d011734		Y12_TMT1_1	0.0
Zm00001d011735	Zm00001d011735		Y12_TMT1_1	0.0
Zm00001d011738	Zm00001d011738		Y12_TMT1_1	0.0
Zm00001d011740	Zm00001d011740		Y12_TMT1_1	0.0
Zm00001d011741	Zm00001d011741		Y12_TMT1_1	0.0
Zm00001d011742	Zm00001d011742		Y12_TMT1_1	0.0
Zm00001d011750	Zm00001d011750		Y12_TMT1_1	0.0
Zm00001d011755	Zm00001d011755		Y12_TMT1_1	0.35696
Zm00001d011756	Zm00001d011756		Y12_TMT1_1	0.0
Zm00001d011757	Zm00001d011757		Y12_TMT1_1	0.0
Zm00001d011759	Zm00001d011759		Y12_TMT1_1	0.0
Zm00001d011760	Zm00001d011760		Y12_TMT1_1	0.16171
Zm00001d011766	Zm00001d011766		Y12_TMT1_1	0.22888
Zm00001d011767	Zm00001d011767		Y12_TMT1_1	0.25417
Zm00001d011770	Zm00001d011770		Y12_TMT1_1	0.108
Zm00001d011773	Zm00001d011773		Y12_TMT1_1	0.0
Zm00001d011775	Zm00001d011775		Y12_TMT1_1	0.17965
Zm00001d011778	Zm00001d011778		Y12_TMT1_1	0.0
Zm00001d011779	Zm00001d011779		Y12_TMT1_1	0.0
Zm00001d011780	Zm00001d011780		Y12_TMT1_1	0.0
Zm00001d011781	Zm00001d011781		Y12_TMT1_1	0.0
Zm00001d011782	Zm00001d011782		Y12_TMT1_1	0.28876
Zm00001d011786	Zm00001d011786		Y12_TMT1_1	0.16235
Zm00001d011787	Zm00001d011787		Y12_TMT1_1	0.0
Zm00001d011788	Zm00001d011788		Y12_TMT1_1	0.0
Zm00001d011789	Zm00001d011789		Y12_TMT1_1	0.0
Zm00001d011792	Zm00001d011792		Y12_TMT1_1	0.20403
Zm00001d011799	Zm00001d011799		Y12_TMT1_1	0.18716
Zm00001d011805	Zm00001d011805		Y12_TMT1_1	0.0
Zm00001d011810	Zm00001d011810		Y12_TMT1_1	0.0
Zm00001d011813	Zm00001d011813		Y12_TMT1_1	0.063325
Zm00001d011816	Zm00001d011816		Y12_TMT1_1	0.22108
Zm00001d011819	Zm00001d011819		Y12_TMT1_1	0.0
Zm00001d011821	Zm00001d011821		Y12_TMT1_1	0.0
Zm00001d011825	Zm00001d011825		Y12_TMT1_1	0.0
Zm00001d011826	Zm00001d011826		Y12_TMT1_1	0.17008
Zm00001d011827	Zm00001d011827		Y12_TMT1_1	0.0
Zm00001d011830	Zm00001d011830		Y12_TMT1_1	0.0
Zm00001d011831	Zm00001d011831		Y12_TMT1_1	0.18105
Zm00001d011832	Zm00001d011832		Y12_TMT1_1	0.0
Zm00001d011833	Zm00001d011833		Y12_TMT1_1	0.033776
Zm00001d011834	Zm00001d011834		Y12_TMT1_1	0.0
Zm00001d011835	Zm00001d011835		Y12_TMT1_1	0.0
Zm00001d011838	Zm00001d011838		Y12_TMT1_1	0.0
Zm00001d011840	Zm00001d011840		Y12_TMT1_1	0.23221
Zm00001d011842	Zm00001d011842		Y12_TMT1_1	0.0
Zm00001d011845	Zm00001d011845		Y12_TMT1_1	0.0
Zm00001d011846	Zm00001d011846		Y12_TMT1_1	0.0
Zm00001d011850	Zm00001d011850		Y12_TMT1_1	0.23384
Zm00001d011853	Zm00001d011853		Y12_TMT1_1	0.0
Zm00001d011854	Zm00001d011854		Y12_TMT1_1	0.25113
Zm00001d011855	Zm00001d011855		Y12_TMT1_1	0.24812
Zm00001d011868	Zm00001d011868		Y12_TMT1_1	0.13011
Zm00001d011873	Zm00001d011873		Y12_TMT1_1	0.17099
Zm00001d011877	Zm00001d011877		Y12_TMT1_1	0.1093
Zm00001d011885	Zm00001d011885		Y12_TMT1_1	0.0
Zm00001d011886	Zm00001d011886		Y12_TMT1_1	0.0
Zm00001d011891	Zm00001d011891		Y12_TMT1_1	0.19459
Zm00001d011900	Zm00001d011900		Y12_TMT1_1	0.23758
Zm00001d011903	Zm00001d011903		Y12_TMT1_1	0.0
Zm00001d011904	Zm00001d011904		Y12_TMT1_1	0.0
Zm00001d011913	Zm00001d011913		Y12_TMT1_1	0.20459
Zm00001d011917	Zm00001d011917		Y12_TMT1_1	0.0
Zm00001d011919	Zm00001d011919		Y12_TMT1_1	0.20027
Zm00001d011920	Zm00001d011920		Y12_TMT1_1	0.0
Zm00001d011923	Zm00001d011923		Y12_TMT1_1	0.21726
Zm00001d011929	Zm00001d011929		Y12_TMT1_1	0.0
Zm00001d011930	Zm00001d011930		Y12_TMT1_1	0.0
Zm00001d011932	Zm00001d011932		Y12_TMT1_1	0.0
Zm00001d011941	Zm00001d011941		Y12_TMT1_1	0.2816
Zm00001d011943	Zm00001d011943		Y12_TMT1_1	0.21211
Zm00001d011945	Zm00001d011945		Y12_TMT1_1	0.0
Zm00001d011956	Zm00001d011956		Y12_TMT1_1	0.0
Zm00001d011958	Zm00001d011958		Y12_TMT1_1	0.22248
Zm00001d011963	Zm00001d011963		Y12_TMT1_1	0.0
Zm00001d011964	Zm00001d011964		Y12_TMT1_1	0.0
Zm00001d011965	Zm00001d011965		Y12_TMT1_1	0.20029
Zm00001d011966	Zm00001d011966		Y12_TMT1_1	0.16763
Zm00001d011970	Zm00001d011970		Y12_TMT1_1	0.0
Zm00001d011971	Zm00001d011971		Y12_TMT1_1	0.21525
Zm00001d011979	Zm00001d011979		Y12_TMT1_1	0.25805
Zm00001d011981	Zm00001d011981		Y12_TMT1_1	0.19106
Zm00001d011983	Zm00001d011983		Y12_TMT1_1	0.19598
Zm00001d011985	Zm00001d011985		Y12_TMT1_1	0.18539
Zm00001d011992	Zm00001d011992		Y12_TMT1_1	0.2225
Zm00001d011993	Zm00001d011993		Y12_TMT1_1	0.070062
Zm00001d012003	Zm00001d012003		Y12_TMT1_1	0.16167
Zm00001d042312	Zm00001d042312		Y12_TMT1_1	0.0
Zm00001d012017	Zm00001d012017		Y12_TMT1_1	0.263
Zm00001d012019	Zm00001d012019		Y12_TMT1_1	0.0
Zm00001d012020	Zm00001d012020		Y12_TMT1_1	0.21798
Zm00001d012027	Zm00001d012027		Y12_TMT1_1	0.30486
Zm00001d012033	Zm00001d012033		Y12_TMT1_1	0.0
Zm00001d012035	Zm00001d012035		Y12_TMT1_1	0.0
Zm00001d012036	Zm00001d012036		Y12_TMT1_1	0.17275
Zm00001d012042	Zm00001d012042		Y12_TMT1_1	0.2013
Zm00001d012049	Zm00001d012049		Y12_TMT1_1	0.0
Zm00001d012052	Zm00001d012052		Y12_TMT1_1	0.18617
Zm00001d012059	Zm00001d012059		Y12_TMT1_1	0.0
Zm00001d012060	Zm00001d012060		Y12_TMT1_1	0.0
Zm00001d012061	Zm00001d012061		Y12_TMT1_1	0.29419
Zm00001d012068	Zm00001d012068		Y12_TMT1_1	0.0
Zm00001d012074	Zm00001d012074		Y12_TMT1_1	0.0
Zm00001d012081	Zm00001d012081		Y12_TMT1_1	0.22485
Zm00001d012083	Zm00001d012083		Y12_TMT1_1	0.12395
Zm00001d012084	Zm00001d012084		Y12_TMT1_1	0.0
Zm00001d012085	Zm00001d012085		Y12_TMT1_1	0.21906
Zm00001d012086	Zm00001d012086		Y12_TMT1_1	0.23119
Zm00001d012087	Zm00001d012087		Y12_TMT1_1	0.30123
Zm00001d012088	Zm00001d012088		Y12_TMT1_1	0.11414
Zm00001d012090	Zm00001d012090		Y12_TMT1_1	0.15546
Zm00001d012092	Zm00001d012092		Y12_TMT1_1	0.0
Zm00001d012098	Zm00001d012098		Y12_TMT1_1	0.0
Zm00001d012099	Zm00001d012099		Y12_TMT1_1	0.0
Zm00001d012101	Zm00001d012101		Y12_TMT1_1	0.14824
Zm00001d012103	Zm00001d012103		Y12_TMT1_1	0.25407
Zm00001d012108	Zm00001d012108		Y12_TMT1_1	0.0
Zm00001d012113	Zm00001d012113		Y12_TMT1_1	0.12737
Zm00001d012118	Zm00001d012118		Y12_TMT1_1	0.0
Zm00001d012121	Zm00001d012121		Y12_TMT1_1	0.19222
Zm00001d012126	Zm00001d012126		Y12_TMT1_1	0.0
Zm00001d012127	Zm00001d012127		Y12_TMT1_1	0.0
Zm00001d012130	Zm00001d012130		Y12_TMT1_1	0.22013
Zm00001d012137	Zm00001d012137		Y12_TMT1_1	0.0
Zm00001d012141	Zm00001d012141		Y12_TMT1_1	0.15321
Zm00001d012144	Zm00001d012144		Y12_TMT1_1	0.23888
Zm00001d012153	Zm00001d012153		Y12_TMT1_1	0.0
Zm00001d012155	Zm00001d012155		Y12_TMT1_1	0.0
Zm00001d012156	Zm00001d012156		Y12_TMT1_1	0.20433
Zm00001d012159	Zm00001d012159		Y12_TMT1_1	0.30798
Zm00001d012160	Zm00001d012160		Y12_TMT1_1	0.21231
Zm00001d012161	Zm00001d012161		Y12_TMT1_1	0.24933
Zm00001d012166	Zm00001d012166		Y12_TMT1_1	0.0
Zm00001d012168	Zm00001d012168		Y12_TMT1_1	0.12131
Zm00001d012170	Zm00001d012170		Y12_TMT1_1	0.22395
Zm00001d012173	Zm00001d012173		Y12_TMT1_1	0.27366
Zm00001d012175	Zm00001d012175		Y12_TMT1_1	0.0
Zm00001d012176	Zm00001d012176		Y12_TMT1_1	0.0
Zm00001d012177	Zm00001d012177		Y12_TMT1_1	0.0
Zm00001d012178	Zm00001d012178		Y12_TMT1_1	0.0
Zm00001d012195	Zm00001d012195		Y12_TMT1_1	0.0
Zm00001d012196	Zm00001d012196		Y12_TMT1_1	0.0
Zm00001d012197	Zm00001d012197		Y12_TMT1_1	0.16397
Zm00001d012199	Zm00001d012199		Y12_TMT1_1	0.20428
Zm00001d012211	Zm00001d012211		Y12_TMT1_1	0.17762
Zm00001d012221	Zm00001d012221		Y12_TMT1_1	0.0
Zm00001d012224	Zm00001d012224		Y12_TMT1_1	0.20203
Zm00001d012228	Zm00001d012228		Y12_TMT1_1	0.28798
Zm00001d012229	Zm00001d012229		Y12_TMT1_1	0.0
Zm00001d012237	Zm00001d012237		Y12_TMT1_1	0.17718
Zm00001d012239	Zm00001d012239		Y12_TMT1_1	0.0
Zm00001d012244	Zm00001d012244		Y12_TMT1_1	0.22147
Zm00001d012247	Zm00001d012247		Y12_TMT1_1	0.19248
Zm00001d012254	Zm00001d012254		Y12_TMT1_1	0.21824
Zm00001d012257	Zm00001d012257		Y12_TMT1_1	0.0
Zm00001d012258	Zm00001d012258		Y12_TMT1_1	0.0
Zm00001d042695	Zm00001d042695		Y12_TMT1_1	0.0
Zm00001d012267	Zm00001d012267		Y12_TMT1_1	0.19168
Zm00001d012270	Zm00001d012270		Y12_TMT1_1	0.0
Zm00001d012274	Zm00001d012274		Y12_TMT1_1	0.0
Zm00001d012275	Zm00001d012275		Y12_TMT1_1	0.0
Zm00001d016723	Zm00001d016723		Y12_TMT1_1	0.0
Zm00001d012277	Zm00001d012277		Y12_TMT1_1	0.20092
Zm00001d012284	Zm00001d012284		Y12_TMT1_1	0.16895
Zm00001d012286	Zm00001d012286		Y12_TMT1_1	0.21477
Zm00001d012287	Zm00001d012287		Y12_TMT1_1	0.17717
Zm00001d012289	Zm00001d012289		Y12_TMT1_1	0.30966
Zm00001d012290	Zm00001d012290		Y12_TMT1_1	0.0
Zm00001d012292	Zm00001d012292		Y12_TMT1_1	0.0
Zm00001d012293	Zm00001d012293		Y12_TMT1_1	0.0
Zm00001d012306	Zm00001d012306		Y12_TMT1_1	0.0
Zm00001d012313	Zm00001d012313		Y12_TMT1_1	0.0
Zm00001d012314	Zm00001d012314		Y12_TMT1_1	0.1933
Zm00001d012321	Zm00001d012321		Y12_TMT1_1	0.0
Zm00001d012327	Zm00001d012327		Y12_TMT1_1	0.0
Zm00001d012329	Zm00001d012329		Y12_TMT1_1	0.1806
Zm00001d012336	Zm00001d012336		Y12_TMT1_1	0.0
Zm00001d012339	Zm00001d012339		Y12_TMT1_1	0.09682
Zm00001d012349	Zm00001d012349		Y12_TMT1_1	0.2283
Zm00001d012353	Zm00001d012353		Y12_TMT1_1	0.16762
Zm00001d012361	Zm00001d012361		Y12_TMT1_1	0.0
Zm00001d012378	Zm00001d012378		Y12_TMT1_1	0.20831
Zm00001d012382	Zm00001d012382		Y12_TMT1_1	0.24188
Zm00001d012391	Zm00001d012391		Y12_TMT1_1	0.0
Zm00001d012395	Zm00001d012395		Y12_TMT1_1	0.25455
Zm00001d012400	Zm00001d012400		Y12_TMT1_1	0.14242
Zm00001d012401	Zm00001d012401		Y12_TMT1_1	0.0
Zm00001d012402	Zm00001d012402		Y12_TMT1_1	0.22113
Zm00001d012407	Zm00001d012407		Y12_TMT1_1	0.28226
Zm00001d012417	Zm00001d012417		Y12_TMT1_1	0.0
Zm00001d012420	Zm00001d012420		Y12_TMT1_1	0.36122
Zm00001d038376	Zm00001d038376		Y12_TMT1_1	0.20326
Zm00001d012425	Zm00001d012425		Y12_TMT1_1	0.0
Zm00001d012433	Zm00001d012433		Y12_TMT1_1	0.16015
Zm00001d012437	Zm00001d012437		Y12_TMT1_1	0.19675
Zm00001d012438	Zm00001d012438		Y12_TMT1_1	0.0
Zm00001d012446	Zm00001d012446		Y12_TMT1_1	0.24182
Zm00001d012452	Zm00001d012452		Y12_TMT1_1	0.0
Zm00001d012457	Zm00001d012457		Y12_TMT1_1	0.10736
Zm00001d012458	Zm00001d012458		Y12_TMT1_1	0.21377
Zm00001d012460	Zm00001d012460		Y12_TMT1_1	0.0
Zm00001d012464	Zm00001d012464		Y12_TMT1_1	0.20404
Zm00001d042998	Zm00001d042998		Y12_TMT1_1	0.0
Zm00001d012467	Zm00001d012467		Y12_TMT1_1	0.0
Zm00001d012741	Zm00001d012741		Y12_TMT1_1	0.0
Zm00001d012472	Zm00001d012472		Y12_TMT1_1	0.0
Zm00001d012474	Zm00001d012474		Y12_TMT1_1	0.0
Zm00001d012475	Zm00001d012475		Y12_TMT1_1	0.0
Zm00001d012476	Zm00001d012476		Y12_TMT1_1	0.0
Zm00001d012477	Zm00001d012477		Y12_TMT1_1	0.0
Zm00001d012499	Zm00001d012499		Y12_TMT1_1	0.0
Zm00001d012501	Zm00001d012501		Y12_TMT1_1	0.2507
Zm00001d012503	Zm00001d012503		Y12_TMT1_1	0.21334
Zm00001d012504	Zm00001d012504		Y12_TMT1_1	0.0
Zm00001d012510	Zm00001d012510		Y12_TMT1_1	0.25606
Zm00001d012511	Zm00001d012511		Y12_TMT1_1	0.22572
Zm00001d012514	Zm00001d012514		Y12_TMT1_1	0.14775
Zm00001d012515	Zm00001d012515		Y12_TMT1_1	0.0
Zm00001d012518	Zm00001d012518		Y12_TMT1_1	0.24754
